Title,Artist,Genres,Year,Album,Popularity,Mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Cherry On Top,Ben Platt,"show tunes, broadway",2024,Cherry On Top,58,Happy,0.62,0.817,4,-5.373,1,0.0456,0.00466,0,0.0652,0.657,133.559,audio_features,235lO0qJ7TO9lpDorTvegE,spotify:track:235lO0qJ7TO9lpDorTvegE,https://api.spotify.com/v1/tracks/235lO0qJ7TO9lpDorTvegE,https://api.spotify.com/v1/audio-analysis/235lO0qJ7TO9lpDorTvegE,254407,4
Water,Tyla,,2024,TYLA,69,Happy,0.756,0.722,3,-3.491,0,0.0652,0.0852,0,0.137,0.476,116.941,audio_features,0wYwXrgGrrU1idueX5A1wJ,spotify:track:0wYwXrgGrrU1idueX5A1wJ,https://api.spotify.com/v1/tracks/0wYwXrgGrrU1idueX5A1wJ,https://api.spotify.com/v1/audio-analysis/0wYwXrgGrrU1idueX5A1wJ,200256,4
Cinderella,Remi Wolf,"modern alternative pop, indie pop",2024,Cinderella,72,Happy,0.721,0.823,1,-4.596,1,0.0635,0.0732,2.18E-06,0.0969,0.573,102.989,audio_features,6NgvAmrhjUENGdtVQnBHx8,spotify:track:6NgvAmrhjUENGdtVQnBHx8,https://api.spotify.com/v1/tracks/6NgvAmrhjUENGdtVQnBHx8,https://api.spotify.com/v1/audio-analysis/6NgvAmrhjUENGdtVQnBHx8,243953,4
Melting,Kali Uchis,colombian pop,2015,Por Vida,80,Happy,0.574,0.479,8,-7.776,1,0.0355,0.179,0.0803,0.106,0.303,115.263,audio_features,2kSb3wYSOV996xA2NSmpck,spotify:track:2kSb3wYSOV996xA2NSmpck,https://api.spotify.com/v1/tracks/2kSb3wYSOV996xA2NSmpck,https://api.spotify.com/v1/audio-analysis/2kSb3wYSOV996xA2NSmpck,208854,4
Passionfruit,Drake,"canadian hip hop, rap, hip hop, pop rap, canadian pop",2017,More Life,84,Happy,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941,4
Sunny,Boney M.,europop,1976,Take The Heat Off Me,71,Happy,0.647,0.868,0,-6.427,0,0.106,0.088,0.124,0.129,0.804,121.82,audio_features,3pf96IFggfQuT6Gafqx2rt,spotify:track:3pf96IFggfQuT6Gafqx2rt,https://api.spotify.com/v1/tracks/3pf96IFggfQuT6Gafqx2rt,https://api.spotify.com/v1/audio-analysis/3pf96IFggfQuT6Gafqx2rt,242240,4
GOOD DAY,Forrest Frank,,2024,GOOD DAY,75,Happy,0.712,0.682,8,-6.968,1,0.144,0.061,0,0.145,0.716,76.033,audio_features,5KXXi90Q4pjVxEapZjRC9O,spotify:track:5KXXi90Q4pjVxEapZjRC9O,https://api.spotify.com/v1/tracks/5KXXi90Q4pjVxEapZjRC9O,https://api.spotify.com/v1/audio-analysis/5KXXi90Q4pjVxEapZjRC9O,170522,4
Lock N Key,Anella Herim,,2024,Season 1: I Love You,63,Happy,0.873,0.712,4,-7.292,1,0.0707,0.202,0,0.3,0.928,120.035,audio_features,6EMXQhhesKZHcR044i5sD2,spotify:track:6EMXQhhesKZHcR044i5sD2,https://api.spotify.com/v1/tracks/6EMXQhhesKZHcR044i5sD2,https://api.spotify.com/v1/audio-analysis/6EMXQhhesKZHcR044i5sD2,129706,4
Mas Que Nada,"Oliver Heldens, Ian Asher, Sérgio Mendes","bossa nova, samba, progressive house, dutch house, brazilian jazz, electro house, pop dance, house, progressive electro house, future house, edm",2024,Mas Que Nada,69,Happy,0.743,0.946,1,-5.023,1,0.0615,0.129,0.864,0.0775,0.514,123.974,audio_features,6yW6Q8ZPgDBQA1yHWL4Jmh,spotify:track:6yW6Q8ZPgDBQA1yHWL4Jmh,https://api.spotify.com/v1/tracks/6yW6Q8ZPgDBQA1yHWL4Jmh,https://api.spotify.com/v1/audio-analysis/6yW6Q8ZPgDBQA1yHWL4Jmh,127016,4
Home,Good Neighbours,,2024,Home,88,Happy,0.583,0.676,6,-4.44,1,0.0298,0.0289,0.0634,0.121,0.134,77.002,audio_features,6dpLxbF7lfCAnC9QRTjNLK,spotify:track:6dpLxbF7lfCAnC9QRTjNLK,https://api.spotify.com/v1/tracks/6dpLxbF7lfCAnC9QRTjNLK,https://api.spotify.com/v1/audio-analysis/6dpLxbF7lfCAnC9QRTjNLK,157486,4
Lovin On Me,Jack Harlow,"kentucky hip hop, pop rap, deep underground hip hop, rap",2023,Lovin On Me,91,Happy,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19E-06,0.0937,0.606,104.983,audio_features,4xhsWYTOGcal8zt0J161CU,spotify:track:4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU,138411,4
Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate","rap, trap queen, atl hip hop, hip hop, pop rap, underground hip hop",2022,The Forever Story (Extended Version),86,Happy,0.574,0.567,7,-7.126,0,0.465,0.164,0,0.258,0.526,75.965,audio_features,1udwFobQ1JoOdWPQrp2b6u,spotify:track:1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/tracks/1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/audio-analysis/1udwFobQ1JoOdWPQrp2b6u,229938,4
Circles,Post Malone,"melodic rap, rap, dfw rap, pop",2019,Hollywood's Bleeding,86,Happy,0.695,0.763,0,-3.497,1,0.0396,0.189,0.00242,0.0863,0.551,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4
Made For Me,Muni Long,indie r&b,2023,Made For Me,84,Happy,0.796,0.468,7,-6.375,0,0.0324,0.122,0,0.118,0.0677,119.98,audio_features,0WIv5qV41y6YjjB9V1biuC,spotify:track:0WIv5qV41y6YjjB9V1biuC,https://api.spotify.com/v1/tracks/0WIv5qV41y6YjjB9V1biuC,https://api.spotify.com/v1/audio-analysis/0WIv5qV41y6YjjB9V1biuC,188000,4
HARLEY QUINN,"Fuerza Regida, Marshmello","sad sierreno, pop, corridos tumbados, corrido, brostep, progressive electro house, sierreno, edm",2023,Pa las Baby's Y Belikeada,87,Happy,0.793,0.761,5,-5.482,0,0.11,0.067,0.0045,0.26,0.635,125.045,audio_features,6CvTEtGagmzQvkUzzyKR9k,spotify:track:6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/tracks/6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/audio-analysis/6CvTEtGagmzQvkUzzyKR9k,143327,4
Calm Down (with Selena Gomez),"Rema, Selena Gomez","post-teen pop, nigerian pop, afrobeats, pop",2022,Calm Down (with Selena Gomez),84,Happy,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,audio_features,0WtM2NBVQNNJLh6scP13H8,spotify:track:0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/tracks/0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/audio-analysis/0WtM2NBVQNNJLh6scP13H8,239318,4
Heat Waves,Glass Animals,"shiver pop, modern rock, gauze pop, indietronica, pov: indie",2020,Dreamland,87,Happy,0.761,0.525,11,-6.9,1,0.0944,0.44,6.70E-06,0.0921,0.531,80.87,audio_features,3USxtqRwSYz57Ewm6wWRMp,spotify:track:3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/tracks/3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/audio-analysis/3USxtqRwSYz57Ewm6wWRMp,238805,4
Dog Days Are Over,Florence + The Machine,"neo mellow, uk alternative pop, modern rock, electropop, baroque pop",2009,Lungs (Deluxe Version),81,Happy,0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964,audio_features,456WNXWhDwYOSf5SpTuqxd,spotify:track:456WNXWhDwYOSf5SpTuqxd,https://api.spotify.com/v1/tracks/456WNXWhDwYOSf5SpTuqxd,https://api.spotify.com/v1/audio-analysis/456WNXWhDwYOSf5SpTuqxd,252819,4
Sunset,Tai Verdes,"singer-songwriter pop, modern indie pop",2023,Sunset,55,Happy,0.736,0.818,2,-5.919,1,0.0614,0.185,0.00284,0.404,0.863,98.044,audio_features,5hFVuHDVUqR9FvVnHFoLLo,spotify:track:5hFVuHDVUqR9FvVnHFoLLo,https://api.spotify.com/v1/tracks/5hFVuHDVUqR9FvVnHFoLLo,https://api.spotify.com/v1/audio-analysis/5hFVuHDVUqR9FvVnHFoLLo,193280,4
Redbone,Childish Gambino,"hip hop, rap, atl hip hop",2016,"""Awaken, My Love!""",82,Happy,0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,audio_features,0WtDGnWL2KrMCk0mI1Gpwz,spotify:track:0WtDGnWL2KrMCk0mI1Gpwz,https://api.spotify.com/v1/tracks/0WtDGnWL2KrMCk0mI1Gpwz,https://api.spotify.com/v1/audio-analysis/0WtDGnWL2KrMCk0mI1Gpwz,326933,4
Moonlight,Kali Uchis,colombian pop,2023,Red Moon In Venus,81,Happy,0.642,0.706,7,-6.832,0,0.0507,0.518,0,0.243,0.86,136.854,audio_features,0JmnkIqdlnUzPaf8sqBRs3,spotify:track:0JmnkIqdlnUzPaf8sqBRs3,https://api.spotify.com/v1/tracks/0JmnkIqdlnUzPaf8sqBRs3,https://api.spotify.com/v1/audio-analysis/0JmnkIqdlnUzPaf8sqBRs3,187723,4
Sure Thing,Miguel,"urban contemporary, r&b",2010,All I Want Is You,86,Happy,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,audio_features,0JXXNGljqupsJaZsgSbMZV,spotify:track:0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/audio-analysis/0JXXNGljqupsJaZsgSbMZV,195373,4
Sunroof,"Nicky Youre, dazy",singer-songwriter pop,2023,Good Times Go,83,Happy,0.768,0.714,10,-5.11,1,0.0401,0.352,0,0.15,0.842,131.443,audio_features,5YqEzk3C5c3UZ1D5fJUlXA,spotify:track:5YqEzk3C5c3UZ1D5fJUlXA,https://api.spotify.com/v1/tracks/5YqEzk3C5c3UZ1D5fJUlXA,https://api.spotify.com/v1/audio-analysis/5YqEzk3C5c3UZ1D5fJUlXA,163026,4
More Than A Woman - SG's Paradise Edit,"Bee Gees, SG Lewis","soft rock, vapor soul, indie soul, electropop, uk dance, disco, mellow gold, nu disco",2021,More Than A Woman (SG's Paradise Edit),67,Happy,0.679,0.762,10,-4.253,0,0.0316,0.00469,0.23,0.0446,0.511,105.407,audio_features,0L3XCv9i9IHs8cJEVhsJ3J,spotify:track:0L3XCv9i9IHs8cJEVhsJ3J,https://api.spotify.com/v1/tracks/0L3XCv9i9IHs8cJEVhsJ3J,https://api.spotify.com/v1/audio-analysis/0L3XCv9i9IHs8cJEVhsJ3J,357936,4
Big Energy (feat. DJ Khaled) - Remix,"Latto, Mariah Carey, DJ Khaled","miami hip hop, rap, trap queen, dance pop, urban contemporary, hip hop, pop rap, pop",2022,Big Energy (feat. DJ Khaled) [Remix],60,Happy,0.867,0.771,11,-3.688,0,0.0939,0.0385,0,0.133,0.715,106.021,audio_features,4nmD4awtUUCC4AGETpUiuP,spotify:track:4nmD4awtUUCC4AGETpUiuP,https://api.spotify.com/v1/tracks/4nmD4awtUUCC4AGETpUiuP,https://api.spotify.com/v1/audio-analysis/4nmD4awtUUCC4AGETpUiuP,181666,4
Tom's Diner,"AnnenMayKantereit, Giant Rooks","german singer-songwriter, cologne indie",2019,Tom's Diner,74,Happy,0.68,0.428,6,-8.107,0,0.135,0.376,0.000344,0.355,0.334,98.222,audio_features,0oA9wBGDY4uyILLg4GymWP,spotify:track:0oA9wBGDY4uyILLg4GymWP,https://api.spotify.com/v1/tracks/0oA9wBGDY4uyILLg4GymWP,https://api.spotify.com/v1/audio-analysis/0oA9wBGDY4uyILLg4GymWP,269333,4
Baby I'm Yours,"Breakbot, Irfane","funktronica, nu disco, filter house",2012,By Your Side,68,Happy,0.829,0.792,2,-3.755,0,0.0668,0.726,5.83E-06,0.122,0.758,118.05,audio_features,0tZkVZ9DeAa0MNK2gY5NtV,spotify:track:0tZkVZ9DeAa0MNK2gY5NtV,https://api.spotify.com/v1/tracks/0tZkVZ9DeAa0MNK2gY5NtV,https://api.spotify.com/v1/audio-analysis/0tZkVZ9DeAa0MNK2gY5NtV,215507,4
Best Day Of My Life,American Authors,"modern rock, pop rock",2014,"Oh, What A Life",80,Happy,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000227,0.0558,0.536,100.012,audio_features,5Hroj5K7vLpIG4FNCRIjbP,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,https://api.spotify.com/v1/tracks/5Hroj5K7vLpIG4FNCRIjbP,https://api.spotify.com/v1/audio-analysis/5Hroj5K7vLpIG4FNCRIjbP,194240,4
Way Less Sad,AJR,pov: indie,2021,OK ORCHESTRA,52,Happy,0.695,0.541,2,-8.35,1,0.046,0.00707,0,0.104,0.409,140.018,audio_features,6YIivt0G3ZUuNrM62jp9pL,spotify:track:6YIivt0G3ZUuNrM62jp9pL,https://api.spotify.com/v1/tracks/6YIivt0G3ZUuNrM62jp9pL,https://api.spotify.com/v1/audio-analysis/6YIivt0G3ZUuNrM62jp9pL,207600,4
Castle on the Hill,Ed Sheeran,"singer-songwriter pop, uk pop, pop",2017,÷ (Deluxe),79,Happy,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14E-05,0.14,0.471,135.007,audio_features,6PCUP3dWmTjcTtXY02oFdT,spotify:track:6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/tracks/6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT,261154,4
ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco","modern rock, pop",2019,Lover,77,Happy,0.61,0.83,0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,audio_features,2Rk4JlNc2TPmZe2af99d45,spotify:track:2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/tracks/2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/audio-analysis/2Rk4JlNc2TPmZe2af99d45,193000,4
Budapest,George Ezra,"folk-pop, neo-singer-songwriter",2014,Wanted on Voyage (Expanded Edition),84,Happy,0.717,0.455,5,-8.303,1,0.0276,0.0846,0,0.11,0.389,127.812,audio_features,2ixsaeFioXJmMgkkbd4uj1,spotify:track:2ixsaeFioXJmMgkkbd4uj1,https://api.spotify.com/v1/tracks/2ixsaeFioXJmMgkkbd4uj1,https://api.spotify.com/v1/audio-analysis/2ixsaeFioXJmMgkkbd4uj1,200733,4
Love Grows (Where My Rosemary Goes),Edison Lighthouse,,1970,Love Grows (Where My Rosemary Goes) & Other Gems,74,Happy,0.568,0.824,9,-4.613,1,0.0299,0.403,0,0.0855,0.753,108.625,audio_features,5Ts1DYOuouQLgzTaisxWYh,spotify:track:5Ts1DYOuouQLgzTaisxWYh,https://api.spotify.com/v1/tracks/5Ts1DYOuouQLgzTaisxWYh,https://api.spotify.com/v1/audio-analysis/5Ts1DYOuouQLgzTaisxWYh,174760,4
90s Kids,Jax,gen z singer-songwriter,2021,90s Kids,57,Happy,0.714,0.657,0,-6.436,1,0.118,0.0802,0,0.35,0.725,151.898,audio_features,34evGV6SaoRLHTcXXUVOpb,spotify:track:34evGV6SaoRLHTcXXUVOpb,https://api.spotify.com/v1/tracks/34evGV6SaoRLHTcXXUVOpb,https://api.spotify.com/v1/audio-analysis/34evGV6SaoRLHTcXXUVOpb,163816,4
Please Don't Go,Mike Posner,"pop dance, dance pop, pop rap, pop",2010,31 Minutes to Takeoff,65,Happy,0.699,0.882,4,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,audio_features,6jg5SRvdGxvJ0DzNV0UqEK,spotify:track:6jg5SRvdGxvJ0DzNV0UqEK,https://api.spotify.com/v1/tracks/6jg5SRvdGxvJ0DzNV0UqEK,https://api.spotify.com/v1/audio-analysis/6jg5SRvdGxvJ0DzNV0UqEK,196813,4
Mariposa,Peach Tree Rascals,pov: indie,2019,Mariposa,70,Happy,0.69,0.528,9,-6.1,1,0.027,0.647,0,0.428,0.427,112.001,audio_features,3WD2cic9S2VrGIb6h114MM,spotify:track:3WD2cic9S2VrGIb6h114MM,https://api.spotify.com/v1/tracks/3WD2cic9S2VrGIb6h114MM,https://api.spotify.com/v1/audio-analysis/3WD2cic9S2VrGIb6h114MM,210000,4
The Good Part,AJR,pov: indie,2017,The Click,60,Happy,0.287,0.473,5,-3.551,1,0.034,0.0858,4.40E-05,0.383,0.577,186.283,audio_features,0dgrFwOa0RrFzWcM0azTzx,spotify:track:0dgrFwOa0RrFzWcM0azTzx,https://api.spotify.com/v1/tracks/0dgrFwOa0RrFzWcM0azTzx,https://api.spotify.com/v1/audio-analysis/0dgrFwOa0RrFzWcM0azTzx,227267,4
I Forgot That You Existed,Taylor Swift,pop,2019,Lover,73,Happy,0.664,0.316,5,-10.345,1,0.519,0.298,2.03E-06,0.0812,0.541,92.875,audio_features,43rA71bccXFGD4C8GOpIlN,spotify:track:43rA71bccXFGD4C8GOpIlN,https://api.spotify.com/v1/tracks/43rA71bccXFGD4C8GOpIlN,https://api.spotify.com/v1/audio-analysis/43rA71bccXFGD4C8GOpIlN,170640,4
AOK,Tai Verdes,"singer-songwriter pop, modern indie pop",2021,TV,71,Happy,0.731,0.626,11,-6.919,1,0.0805,0.125,0,0.183,0.862,82.488,audio_features,1sx0XsWUusUoPstbvokZjP,spotify:track:1sx0XsWUusUoPstbvokZjP,https://api.spotify.com/v1/tracks/1sx0XsWUusUoPstbvokZjP,https://api.spotify.com/v1/audio-analysis/1sx0XsWUusUoPstbvokZjP,173640,4
Somebody To You,The Vamps,"boy band, pop",2014,Meet The Vamps,72,Happy,0.525,0.818,3,-5.952,1,0.0358,0.0581,0,0.333,0.897,171.962,audio_features,6VrLYoQKdhu1Jruei06t65,spotify:track:6VrLYoQKdhu1Jruei06t65,https://api.spotify.com/v1/tracks/6VrLYoQKdhu1Jruei06t65,https://api.spotify.com/v1/audio-analysis/6VrLYoQKdhu1Jruei06t65,185098,4
This Feeling,"The Chainsmokers, Kelsea Ballerini","contemporary country, country, pop",2018,Sick Boy,70,Happy,0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,audio_features,4NBTZtAt1F13VvlSKe6KTl,spotify:track:4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/tracks/4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/audio-analysis/4NBTZtAt1F13VvlSKe6KTl,197947,4
Sucker,Jonas Brothers,"boy band, pop",2019,Happiness Begins,80,Happy,0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,audio_features,22vgEDb5hykfaTwLuskFGD,spotify:track:22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/tracks/22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/audio-analysis/22vgEDb5hykfaTwLuskFGD,181027,4
You Need To Calm Down,Taylor Swift,pop,2019,Lover,81,Happy,0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,audio_features,6RRNNciQGZEXnqk8SQ9yv5,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,https://api.spotify.com/v1/tracks/6RRNNciQGZEXnqk8SQ9yv5,https://api.spotify.com/v1/audio-analysis/6RRNNciQGZEXnqk8SQ9yv5,171360,4
Missing Piece,Vance Joy,"folk-pop, modern rock",2021,Missing Piece,65,Happy,0.628,0.877,0,-4.205,1,0.046,0.0155,5.97E-06,0.113,0.721,101.992,audio_features,5YqdiryRmdAzYFlxo43hAJ,spotify:track:5YqdiryRmdAzYFlxo43hAJ,https://api.spotify.com/v1/tracks/5YqdiryRmdAzYFlxo43hAJ,https://api.spotify.com/v1/audio-analysis/5YqdiryRmdAzYFlxo43hAJ,217408,4
Thelma + Louise,Bastille,"modern rock, metropopolis, pop",2021,Thelma + Louise,43,Happy,0.766,0.83,9,-3.335,1,0.1,0.0146,0,0.035,0.756,121.948,audio_features,4UxATpWvXewD5EZUW01EeQ,spotify:track:4UxATpWvXewD5EZUW01EeQ,https://api.spotify.com/v1/tracks/4UxATpWvXewD5EZUW01EeQ,https://api.spotify.com/v1/audio-analysis/4UxATpWvXewD5EZUW01EeQ,137477,4
Marvin Gaye (feat. Meghan Trainor),"Charlie Puth, Meghan Trainor","viral pop, hip pop, pop",2015,Some Type of Love,62,Happy,0.795,0.616,1,-5.281,0,0.06,0.417,0,0.349,0.815,110.015,audio_features,6ukMqDxnOPOgoHdak7Kyp3,spotify:track:6ukMqDxnOPOgoHdak7Kyp3,https://api.spotify.com/v1/tracks/6ukMqDxnOPOgoHdak7Kyp3,https://api.spotify.com/v1/audio-analysis/6ukMqDxnOPOgoHdak7Kyp3,190453,4
Music For a Sushi Restaurant,Harry Styles,pop,2022,Harry's House,74,Happy,0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041,audio_features,5LYMamLv12UPbemOaTPyeV,spotify:track:5LYMamLv12UPbemOaTPyeV,https://api.spotify.com/v1/tracks/5LYMamLv12UPbemOaTPyeV,https://api.spotify.com/v1/audio-analysis/5LYMamLv12UPbemOaTPyeV,193813,4
Wonder,Shawn Mendes,"pop, viral pop, canadian pop",2020,Wonder,67,Happy,0.333,0.637,1,-4.904,0,0.0581,0.131,1.80E-05,0.149,0.132,139.898,audio_features,5KCbr5ndeby4y4ggthdiAb,spotify:track:5KCbr5ndeby4y4ggthdiAb,https://api.spotify.com/v1/tracks/5KCbr5ndeby4y4ggthdiAb,https://api.spotify.com/v1/audio-analysis/5KCbr5ndeby4y4ggthdiAb,172693,4
Magic In The Hamptons (feat. Lil Yachty),"Social House, Lil Yachty","melodic rap, rap, atl hip hop, trap",2018,Magic In The Hamptons (feat. Lil Yachty),73,Happy,0.769,0.479,1,-5.339,1,0.0385,0.66,0,0.0914,0.803,96.051,audio_features,2Yer0p7uB2lVBUAtANuuQp,spotify:track:2Yer0p7uB2lVBUAtANuuQp,https://api.spotify.com/v1/tracks/2Yer0p7uB2lVBUAtANuuQp,https://api.spotify.com/v1/audio-analysis/2Yer0p7uB2lVBUAtANuuQp,164640,4
Cruel Summer,Taylor Swift,pop,2019,Lover,94,Happy,0.552,0.702,9,-5.707,1,0.157,0.117,2.06E-05,0.105,0.564,169.994,audio_features,1BxfuPKGuaTgP7aM0Bbdwr,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,178427,4
Never Really Over,Katy Perry,pop,2019,Never Really Over,67,Happy,0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,audio_features,5PYQUBXc7NYeI1obMKSJK0,spotify:track:5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/audio-analysis/5PYQUBXc7NYeI1obMKSJK0,223523,4
Unwritten,Natasha Bedingfield,"post-teen pop, dance pop, pop",2004,Unwritten,91,Happy,0.706,0.8,5,-6.333,1,0.0399,0.00584,0,0.0822,0.629,100.011,audio_features,3U5JVgI2x4rDyHGObzJfNf,spotify:track:3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/tracks/3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/audio-analysis/3U5JVgI2x4rDyHGObzJfNf,259333,4
Waffle House,Jonas Brothers,"boy band, pop",2023,Waffle House,67,Happy,0.713,0.756,10,-4.353,1,0.0368,0.0283,3.30E-06,0.184,0.862,125.997,audio_features,5iE3eUH2WGCXcE2xr6DEmU,spotify:track:5iE3eUH2WGCXcE2xr6DEmU,https://api.spotify.com/v1/tracks/5iE3eUH2WGCXcE2xr6DEmU,https://api.spotify.com/v1/audio-analysis/5iE3eUH2WGCXcE2xr6DEmU,145441,4
Only Wanna Be With You - Pokémon 25 Version,Post Malone,"melodic rap, rap, dfw rap, pop",2021,Only Wanna Be With You (Pokémon 25 Version),64,Happy,0.47,0.709,7,-4.563,1,0.0299,0.00124,0.00121,0.302,0.247,98.036,audio_features,3SawmGBjjq8EOYZJV11cJm,spotify:track:3SawmGBjjq8EOYZJV11cJm,https://api.spotify.com/v1/tracks/3SawmGBjjq8EOYZJV11cJm,https://api.spotify.com/v1/audio-analysis/3SawmGBjjq8EOYZJV11cJm,241360,4
Rescue Me,OneRepublic,"piano rock, pop",2019,Rescue Me,66,Happy,0.759,0.605,7,-7.737,1,0.0433,0.156,0,0.694,0.64,121.049,audio_features,0mjAU3yKR1QnXnHtjGJqTM,spotify:track:0mjAU3yKR1QnXnHtjGJqTM,https://api.spotify.com/v1/tracks/0mjAU3yKR1QnXnHtjGJqTM,https://api.spotify.com/v1/audio-analysis/0mjAU3yKR1QnXnHtjGJqTM,158900,4
All I Know So Far,P!nk,"dance pop, pop",2021,All I Know So Far,63,Happy,0.578,0.639,4,-5.749,1,0.0374,0.0586,0,0.0944,0.296,108.045,audio_features,4LmN3eU1R1vVEdKuDELpGk,spotify:track:4LmN3eU1R1vVEdKuDELpGk,https://api.spotify.com/v1/tracks/4LmN3eU1R1vVEdKuDELpGk,https://api.spotify.com/v1/audio-analysis/4LmN3eU1R1vVEdKuDELpGk,277413,4
THATS WHAT I WANT,Lil Nas X,lgbtq+ hip hop,2021,MONTERO,79,Happy,0.737,0.846,1,-4.51,0,0.22,0.00614,0,0.0486,0.546,87.981,audio_features,0e8nrvls4Qqv5Rfa2UhqmO,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,https://api.spotify.com/v1/tracks/0e8nrvls4Qqv5Rfa2UhqmO,https://api.spotify.com/v1/audio-analysis/0e8nrvls4Qqv5Rfa2UhqmO,143901,4
Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars","pop soul, dance pop, pop",2015,Uptown Special,84,Happy,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15E-05,0.0344,0.928,114.988,audio_features,32OlwWuMpZ6b0aN2RZOeMS,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667,4
Best of You (feat. Elle King),"Andy Grammer, Elle King","neo mellow, modern blues rock, viral pop, post-teen pop",2020,Best of You (feat. Elle King),57,Happy,0.653,0.623,9,-5.989,1,0.0938,0.0515,0,0.0869,0.48,175.884,audio_features,3GLpRNlI761PTpLLhix1X9,spotify:track:3GLpRNlI761PTpLLhix1X9,https://api.spotify.com/v1/tracks/3GLpRNlI761PTpLLhix1X9,https://api.spotify.com/v1/audio-analysis/3GLpRNlI761PTpLLhix1X9,185393,4
